frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
23,spatial_dsl,r1c0,2,0.2660,1249.78,1196.54,1279.06,1272.29
23,spatial_dsl,r1c1,2,0.7311,1280.32,1149.21,1550.20,1287.87
23,spatial_dsl,r1c1,0,0.3126,1683.78,1154.84,1732.42,1282.41
23,spatial_dsl,r1c1,7,0.2927,1440.72,1055.57,1898.46,1283.47
23,spatial_dsl,r1c1,7,0.2512,1439.28,1041.78,2558.47,1285.04
23,spatial_dsl,r1c2,7,0.6310,2688.76,1076.41,3367.94,1359.58
24,full_frame_reference,full,2,0.5767,724.15,1188.47,1066.41,1333.77
24,full_frame_reference,full,7,0.5471,2634.00,1088.40,3307.34,1360.64
24,full_frame_reference,full,2,0.3589,431.56,1167.74,655.33,1280.59
24,full_frame_reference,full,2,0.3401,1249.69,1146.84,1547.31,1286.31
24,full_frame_reference,full,7,0.3393,1249.72,1145.88,1555.97,1289.58
24,full_frame_reference,full,2,0.2987,56.61,1171.73,168.48,1261.46
24,spatial_dsl,r1c0,2,0.8530,723.82,1186.29,1073.20,1336.04
24,spatial_dsl,r1c0,2,0.6773,407.78,1173.52,675.30,1275.00
24,spatial_dsl,r1c0,2,0.6503,33.72,1177.15,170.20,1272.52
24,spatial_dsl,r1c0,2,0.2687,1251.89,1196.38,1279.03,1271.50
24,spatial_dsl,r1c1,2,0.6139,1280.46,1150.39,1566.63,1287.25
24,spatial_dsl,r1c1,7,0.2802,1281.89,1147.99,1575.74,1286.25
24,spatial_dsl,r1c2,7,0.6428,2641.66,1080.48,3300.72,1361.89
25,full_frame_reference,full,7,0.6378,2590.48,1080.12,3251.50,1362.35
25,full_frame_reference,full,2,0.6059,694.48,1188.45,1048.23,1337.19
25,full_frame_reference,full,7,0.4029,697.62,1188.00,1048.39,1336.55
25,full_frame_reference,full,2,0.3497,53.83,1174.27,172.07,1262.98
25,full_frame_reference,full,7,0.3430,1256.21,1142.15,1548.67,1290.41
25,full_frame_reference,full,2,0.3311,567.26,1180.29,675.80,1271.38
25,full_frame_reference,full,2,0.3252,1256.31,1142.96,1547.95,1288.15
25,full_frame_reference,full,2,0.3194,442.17,1166.20,658.21,1279.76
25,spatial_dsl,r1c0,2,0.8347,700.95,1188.76,1048.52,1337.46
25,spatial_dsl,r1c0,2,0.6159,431.75,1172.99,674.96,1272.41
25,spatial_dsl,r1c0,2,0.5929,31.35,1176.39,177.22,1269.76
25,spatial_dsl,r1c1,2,0.6939,1280.36,1149.45,1568.76,1287.78
25,spatial_dsl,r1c2,7,0.7277,2588.21,1080.24,3235.88,1358.71
26,full_frame_reference,full,2,0.7763,676.18,1192.46,1021.18,1336.66
26,full_frame_reference,full,2,0.5030,2539.24,1085.13,3194.95,1358.63
26,full_frame_reference,full,2,0.3980,1253.07,1149.00,1557.80,1281.24
26,full_frame_reference,full,2,0.3622,567.94,1176.92,683.30,1270.69
26,full_frame_reference,full,2,0.3428,449.95,1165.97,672.98,1276.01
26,full_frame_reference,full,7,0.3278,1256.06,1150.72,1569.29,1287.90
26,full_frame_reference,full,2,0.2576,51.16,1178.26,179.48,1262.94
26,spatial_dsl,r1c0,2,0.8256,675.42,1188.74,1023.75,1337.72
26,spatial_dsl,r1c0,2,0.6200,424.68,1172.71,647.55,1276.78
26,spatial_dsl,r1c0,2,0.5900,51.12,1178.01,182.30,1269.94
26,spatial_dsl,r1c0,2,0.4509,464.57,1173.71,677.06,1271.91
26,spatial_dsl,r1c0,2,0.3002,579.00,1178.07,683.98,1273.90
26,spatial_dsl,r1c1,2,0.6904,1280.00,1149.96,1584.54,1288.45
26,spatial_dsl,r1c1,7,0.2677,1448.07,1035.60,2559.02,1286.13
26,spatial_dsl,r1c2,7,0.7522,2560.07,1075.29,3198.12,1355.08
27,full_frame_reference,full,2,0.7709,648.35,1191.25,993.13,1332.89
27,full_frame_reference,full,7,0.5463,2490.47,1081.95,3141.12,1357.31
27,full_frame_reference,full,2,0.4370,453.26,1165.22,681.29,1278.56
27,full_frame_reference,full,2,0.3516,49.54,1175.84,188.00,1263.96
27,full_frame_reference,full,7,0.3491,1263.49,1152.06,1576.04,1288.36
27,full_frame_reference,full,2,0.2911,1265.21,1152.74,1573.71,1285.24
27,full_frame_reference,full,2,0.2761,499.40,1172.91,694.80,1276.62
27,full_frame_reference,full,2,0.2655,560.84,1173.72,683.31,1276.12
27,spatial_dsl,r1c0,2,0.8094,649.42,1188.70,995.20,1338.53
27,spatial_dsl,r1c0,2,0.5742,434.76,1170.82,636.81,1278.87
27,spatial_dsl,r1c0,2,0.5246,2.28,1175.25,188.74,1271.44
27,spatial_dsl,r1c0,2,0.4994,54.51,1177.82,187.68,1268.54
27,spatial_dsl,r1c0,2,0.3721,462.34,1172.95,685.93,1272.03
27,spatial_dsl,r1c1,2,0.7726,1280.00,1150.57,1589.87,1286.30
27,spatial_dsl,r1c1,2,0.5959,2489.30,1197.94,2558.96,1344.75
27,spatial_dsl,r1c1,0,0.2703,1704.23,1155.80,1754.11,1282.37
27,spatial_dsl,r1c1,2,0.2697,2515.11,1200.18,2558.94,1345.31
27,spatial_dsl,r1c2,7,0.7242,2561.33,1078.70,3133.52,1353.50
28,full_frame_reference,full,2,0.7394,628.95,1187.59,962.52,1336.67
28,full_frame_reference,full,2,0.4852,2442.64,1082.30,3079.82,1357.63
28,full_frame_reference,full,2,0.4718,460.23,1168.35,681.19,1275.90
28,full_frame_reference,full,7,0.4193,2443.40,1084.18,3080.26,1354.03
