frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
2,uniform_tiled_all_blocks,r0c1,2,0.3626,2365.81,609.41,2429.44,656.93
2,uniform_tiled_all_blocks,r0c1,2,0.2554,1897.57,667.80,1976.77,713.51
2,uniform_tiled_all_blocks,r0c2,2,0.7653,2632.82,589.77,2741.98,637.68
2,uniform_tiled_all_blocks,r0c2,7,0.6156,3238.39,624.50,3313.03,696.60
2,uniform_tiled_all_blocks,r0c2,7,0.5615,3517.48,580.53,3618.86,704.24
2,uniform_tiled_all_blocks,r0c2,2,0.4105,2600.09,632.09,2666.34,694.40
2,uniform_tiled_all_blocks,r0c2,2,0.3966,2837.13,660.86,3024.24,716.46
2,uniform_tiled_all_blocks,r0c2,2,0.3909,3798.44,646.16,3839.59,714.41
2,uniform_tiled_all_blocks,r0c2,0,0.3799,3323.28,617.77,3347.62,669.35
2,uniform_tiled_all_blocks,r0c2,5,0.3415,3391.32,589.00,3497.70,698.36
2,uniform_tiled_all_blocks,r0c2,2,0.3272,2775.44,664.87,2838.99,720.00
2,uniform_tiled_all_blocks,r0c2,2,0.2888,3613.02,684.43,3778.93,718.73
2,uniform_tiled_all_blocks,r0c2,2,0.2723,3656.39,643.20,3735.42,679.10
2,uniform_tiled_all_blocks,r1c0,2,0.8693,796.75,1091.65,1033.27,1246.72
2,uniform_tiled_all_blocks,r1c0,2,0.8660,1022.59,844.93,1185.51,935.45
2,uniform_tiled_all_blocks,r1c0,0,0.8563,724.83,1284.93,790.71,1439.25
2,uniform_tiled_all_blocks,r1c0,2,0.8558,867.67,910.63,1041.25,1018.13
2,uniform_tiled_all_blocks,r1c0,2,0.8377,467.58,885.20,651.32,1019.30
2,uniform_tiled_all_blocks,r1c0,2,0.8314,1144.52,822.81,1279.50,918.89
2,uniform_tiled_all_blocks,r1c0,2,0.8296,747.41,871.09,903.77,973.39
2,uniform_tiled_all_blocks,r1c0,2,0.8226,314.98,913.82,469.57,1031.88
2,uniform_tiled_all_blocks,r1c0,2,0.8197,1143.67,1027.43,1279.39,1169.62
2,uniform_tiled_all_blocks,r1c0,2,0.8115,393.03,981.91,598.15,1105.56
2,uniform_tiled_all_blocks,r1c0,2,0.7901,329.10,810.00,489.84,904.54
2,uniform_tiled_all_blocks,r1c0,2,0.7348,930.03,762.14,1037.12,831.81
2,uniform_tiled_all_blocks,r1c0,2,0.7274,130.99,941.52,327.33,1062.05
2,uniform_tiled_all_blocks,r1c0,2,0.7254,1020.86,749.07,1147.42,824.17
2,uniform_tiled_all_blocks,r1c0,2,0.7199,0.55,1240.47,169.84,1415.44
2,uniform_tiled_all_blocks,r1c0,2,0.7146,170.57,842.34,313.64,921.21
2,uniform_tiled_all_blocks,r1c0,2,0.6972,589.39,791.32,722.14,871.84
2,uniform_tiled_all_blocks,r1c0,2,0.6804,361.79,1331.75,672.87,1438.67
2,uniform_tiled_all_blocks,r1c0,2,0.6352,0.20,970.66,115.96,1078.32
2,uniform_tiled_all_blocks,r1c0,2,0.6275,466.62,809.13,604.21,889.97
2,uniform_tiled_all_blocks,r1c0,2,0.5845,32.70,1023.25,226.51,1153.12
2,uniform_tiled_all_blocks,r1c0,2,0.5158,694.77,785.90,839.21,865.71
2,uniform_tiled_all_blocks,r1c0,2,0.4722,814.72,763.74,966.62,852.23
2,uniform_tiled_all_blocks,r1c1,2,0.8745,2287.29,944.98,2501.90,1049.16
2,uniform_tiled_all_blocks,r1c1,2,0.8537,1443.98,971.23,1672.19,1104.76
2,uniform_tiled_all_blocks,r1c1,2,0.8080,1617.30,1100.17,1844.25,1238.11
2,uniform_tiled_all_blocks,r1c1,2,0.8041,1280.31,1175.91,1566.82,1338.44
2,uniform_tiled_all_blocks,r1c1,2,0.7902,2482.41,1212.67,2559.62,1310.78
2,uniform_tiled_all_blocks,r1c1,2,0.7792,1280.03,1035.30,1363.12,1154.30
2,uniform_tiled_all_blocks,r1c1,2,0.7370,1828.88,834.18,1948.79,927.97
2,uniform_tiled_all_blocks,r1c1,7,0.7093,2508.21,816.78,2559.61,920.98
2,uniform_tiled_all_blocks,r1c1,2,0.6844,2173.96,824.04,2308.22,919.17
2,uniform_tiled_all_blocks,r1c1,2,0.6727,2367.47,824.82,2454.71,915.81
2,uniform_tiled_all_blocks,r1c1,2,0.6488,1682.93,807.13,1778.15,887.27
2,uniform_tiled_all_blocks,r1c1,2,0.6161,1716.15,840.56,1834.36,946.66
2,uniform_tiled_all_blocks,r1c1,2,0.5620,1950.85,829.72,2073.98,922.71
2,uniform_tiled_all_blocks,r1c1,2,0.5047,1280.21,849.70,1443.60,953.17
2,uniform_tiled_all_blocks,r1c1,2,0.4906,1935.37,720.00,2057.37,774.29
2,uniform_tiled_all_blocks,r1c1,2,0.4757,1791.35,795.74,1889.50,871.74
2,uniform_tiled_all_blocks,r1c1,2,0.4729,1599.32,846.71,1709.09,934.18
2,uniform_tiled_all_blocks,r1c1,7,0.4688,1456.03,805.02,1579.15,940.14
2,uniform_tiled_all_blocks,r1c1,2,0.3854,2037.21,720.00,2149.01,768.38
2,uniform_tiled_all_blocks,r1c1,2,0.2907,1909.37,800.06,2000.08,876.98
2,uniform_tiled_all_blocks,r1c1,2,0.2698,1570.23,809.41,1660.23,888.08
2,uniform_tiled_all_blocks,r1c1,7,0.2533,1280.00,849.72,1445.83,954.08
2,uniform_tiled_all_blocks,r1c2,2,0.9321,3206.13,952.77,3488.01,1063.16
2,uniform_tiled_all_blocks,r1c2,2,0.9238,3178.24,1146.36,3626.71,1350.44
2,uniform_tiled_all_blocks,r1c2,2,0.9037,2560.61,1194.80,2827.72,1367.47
2,uniform_tiled_all_blocks,r1c2,2,0.8461,3615.38,782.97,3765.18,875.15
2,uniform_tiled_all_blocks,r1c2,2,0.8317,3540.64,720.00,3669.13,789.99
2,uniform_tiled_all_blocks,r1c2,2,0.7240,3722.39,1060.76,3839.23,1242.42
2,uniform_tiled_all_blocks,r1c2,2,0.7041,3678.06,949.95,3819.68,1064.75
2,uniform_tiled_all_blocks,r1c2,2,0.6882,3754.50,793.26,3839.61,878.86
2,uniform_tiled_all_blocks,r1c2,2,0.6388,3263.96,764.66,3374.03,840.44
2,uniform_tiled_all_blocks,r1c2,2,0.6226,2914.37,884.50,3106.76,979.02
2,uniform_tiled_all_blocks,r1c2,2,0.6000,2560.14,819.07,2614.89,921.19
2,uniform_tiled_all_blocks,r1c2,2,0.5801,3768.42,721.37,3839.65,801.12
2,uniform_tiled_all_blocks,r1c2,2,0.5246,2562.01,725.74,2665.24,801.17
2,uniform_tiled_all_blocks,r1c2,2,0.5203,3373.47,739.69,3530.27,848.69
2,uniform_tiled_all_blocks,r1c2,7,0.3880,2560.05,820.83,2615.72,920.80
2,uniform_tiled_all_blocks,r1c2,2,0.2755,3264.97,764.97,3341.51,839.30
2,uniform_tiled_all_blocks,r2c0,2,0.7267,365.33,1441.11,696.91,1582.69
2,uniform_tiled_all_blocks,r2c0,2,0.6979,0.37,1511.13,76.98,1702.58
2,uniform_tiled_all_blocks,r2c0,7,0.3778,415.15,1799.79,1100.57,2153.67
2,uniform_tiled_all_blocks,r2c1,2,0.9201,1436.76,1543.75,1927.53,1876.81
2,uniform_tiled_all_blocks,r2c1,2,0.8596,2459.38,1494.42,2559.27,1671.23
2,uniform_tiled_all_blocks,r2c2,2,0.9063,3565.35,1443.38,3838.96,1736.93
2,uniform_tiled_all_blocks,r2c2,2,0.8200,2560.69,1475.97,3047.16,1795.60
2,spatial_dsl_selected_blocks,r0c2,2,0.7651,2632.82,589.76,2741.98,637.68
2,spatial_dsl_selected_blocks,r0c2,7,0.6150,3238.39,624.50,3313.03,696.60
2,spatial_dsl_selected_blocks,r0c2,7,0.5614,3517.48,580.53,3618.85,704.25
2,spatial_dsl_selected_blocks,r0c2,2,0.4109,2600.09,632.09,2666.34,694.40
2,spatial_dsl_selected_blocks,r0c2,2,0.3967,2837.13,660.86,3024.24,716.46
2,spatial_dsl_selected_blocks,r0c2,2,0.3914,3798.44,646.16,3839.59,714.41
2,spatial_dsl_selected_blocks,r0c2,0,0.3798,3323.28,617.77,3347.62,669.35
2,spatial_dsl_selected_blocks,r0c2,5,0.3408,3391.31,588.99,3497.70,698.36
2,spatial_dsl_selected_blocks,r0c2,2,0.3272,2775.44,664.87,2838.99,720.00
2,spatial_dsl_selected_blocks,r0c2,2,0.2889,3613.03,684.43,3778.92,718.73
2,spatial_dsl_selected_blocks,r0c2,2,0.2722,3656.39,643.20,3735.43,679.08
2,spatial_dsl_selected_blocks,r1c0,2,0.8693,796.75,1091.65,1033.27,1246.72
2,spatial_dsl_selected_blocks,r1c0,2,0.8660,1022.60,844.93,1185.51,935.44
2,spatial_dsl_selected_blocks,r1c0,0,0.8565,724.83,1284.93,790.71,1439.25
2,spatial_dsl_selected_blocks,r1c0,2,0.8558,867.67,910.63,1041.25,1018.13
2,spatial_dsl_selected_blocks,r1c0,2,0.8377,467.58,885.20,651.32,1019.30
2,spatial_dsl_selected_blocks,r1c0,2,0.8316,1144.52,822.81,1279.50,918.90
2,spatial_dsl_selected_blocks,r1c0,2,0.8296,747.41,871.09,903.77,973.39
2,spatial_dsl_selected_blocks,r1c0,2,0.8227,314.98,913.83,469.57,1031.88
2,spatial_dsl_selected_blocks,r1c0,2,0.8199,1143.67,1027.44,1279.39,1169.63
2,spatial_dsl_selected_blocks,r1c0,2,0.8115,393.03,981.91,598.16,1105.57
2,spatial_dsl_selected_blocks,r1c0,2,0.7900,329.10,810.00,489.84,904.54
2,spatial_dsl_selected_blocks,r1c0,2,0.7349,930.03,762.14,1037.12,831.81
2,spatial_dsl_selected_blocks,r1c0,2,0.7272,130.99,941.52,327.32,1062.05
2,spatial_dsl_selected_blocks,r1c0,2,0.7256,1020.86,749.07,1147.42,824.16
2,spatial_dsl_selected_blocks,r1c0,2,0.7200,0.54,1240.47,169.84,1415.43
2,spatial_dsl_selected_blocks,r1c0,2,0.7137,170.57,842.34,313.65,921.22
2,spatial_dsl_selected_blocks,r1c0,2,0.6968,589.39,791.32,722.14,871.83
